Geo Point;Geo Shape;ID_REF_ZDL;NOM_LONG;LABEL;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;EXPLOITANT;PRINCIPAL;IDF;X;Y
49.1667750398, 2.36230352857;"{""type"": ""Point"", ""coordinates"": [2.362303528565357, 49.166775039807895]}";411332;BORAN-SUR-OISE;BORAN-SUR-OISE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;601880.0;162952.0
49.202693603, 1.92054770607;"{""type"": ""Point"", ""coordinates"": [1.920547706067206, 49.20269360297641]}";411348;LA VILLETERTRE;LA VILLETERTRE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;569689.61;167029.69
48.9919382199, 3.36492712926;"{""type"": ""Point"", ""coordinates"": [3.364927129255821, 48.99193821993833]}";411381;CHEZY-SUR-MARNE;CHEZY-SUR-MARNE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;675254.011;144023.274
48.959895717, 2.34194130845;"{""type"": ""Point"", ""coordinates"": [2.341941308454401, 48.959895717000975]}";59332;VILLETANEUSE-UNIVERSITE;Villetaneuse-Université;Tramway;0;0;0;0;1;0;0;0;0;0;0;T8;0;0;RATP;1;1;600396.744;139946.532
48.953141276, 2.34352863284;"{""type"": ""Point"", ""coordinates"": [2.343528632838128, 48.953141275981785]}";59327;JEAN VILAR;Jean Vilar;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;600513.041;139195.444
48.947965587, 2.33841981784;"{""type"": ""Point"", ""coordinates"": [2.33841981783636, 48.947965586975315]}";59325;BLUMENTHAL;Blumenthal;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;600138.909;138619.883
48.9498391686, 2.329366644;"{""type"": ""Point"", ""coordinates"": [2.329366643999101, 48.949839168635684]}";47362;LES MOBILES;Les Mobiles;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;599475.854;138828.25
48.7836441626, 2.24696422861;"{""type"": ""Point"", ""coordinates"": [2.246964228606855, 48.78364416264836]}";42642;MAIL DE LA PLAINE;Mail de la Plaine;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;593418.677;120351.159
48.7807449761, 2.23986343293;"{""type"": ""Point"", ""coordinates"": [2.239863432931255, 48.78074497606736]}";44300;PAVE BLANC;Pavé Blanc;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;592896.462;120029.416
48.7835815115, 2.22501211507;"{""type"": ""Point"", ""coordinates"": [2.225012115070574, 48.783581511543076]}";42830;MEUDON-LA-FORET;Meudon-la-Forêt;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;591805.524;120346.353
48.7800736323, 2.19653678782;"{""type"": ""Point"", ""coordinates"": [2.196536787819404, 48.78007363231804]}";43830;LOUVOIS;Louvois;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;589712.296;119959.779
48.7804338303, 2.19137495976;"{""type"": ""Point"", ""coordinates"": [2.191374959755599, 48.7804338303374]}";42430;MAIRIE DE VELIZY;Mairie de Vélizy;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;589333.029;120000.553
48.7851065961, 2.17879268359;"{""type"": ""Point"", ""coordinates"": [2.178792683589686, 48.7851065960521]}";44649;ROBERT WAGNER;Robert Wagner;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;588409.452;120522.031
48.9318139968, 2.28865600569;"{""type"": ""Point"", ""coordinates"": [2.288656005689833, 48.93181399679229]}";46452;LE LUTH;Le Luth;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;596492.938;136824.933
48.9108025897, 2.23398860175;"{""type"": ""Point"", ""coordinates"": [2.233988601752353, 48.910802589659355]}";58495;JACQUELINE AURIOL;Jacqueline Auriol;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;592484.48;134492.459
48.8724061996, 2.40857708037;"{""type"": ""Point"", ""coordinates"": [2.408577080370339, 48.87240619962056]}";58502;ADRIENNE BOLLAND;Adrienne Bolland;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;605285.376;130220.165
48.8675220044, 2.40897888808;"{""type"": ""Point"", ""coordinates"": [2.408978888078039, 48.867522004405345]}";45629;SEVERINE;Séverine;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;605315.369;129677.067
48.8587037485, 2.40968573109;"{""type"": ""Point"", ""coordinates"": [2.409685731094187, 48.85870374845263]}";58503;MARIE DE MIRIBEL;Marie de Miribel;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;605368.169;128696.521
48.8303885899, 2.39344969838;"{""type"": ""Point"", ""coordinates"": [2.393449698384764, 48.83038858992951]}";58730;BARON LE ROY;Baron Le Roy;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;604179.222;125546.828
48.8850167887, 2.39675128822;"{""type"": ""Point"", ""coordinates"": [2.396751288215408, 48.885016788743926]}";58501;BUTTE DU CHAPEAU ROUGE;Butte du Chapeau Rouge;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;604416.798;131621.711
48.8938802825, 2.39773885105;"{""type"": ""Point"", ""coordinates"": [2.397738851053048, 48.893880282494706]}";58500;DELPHINE SEYRIG;Delphine Seyrig;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;604488.427;132607.396
48.8987339906, 2.38053703613;"{""type"": ""Point"", ""coordinates"": [2.380537036130781, 48.89873399059097]}";45596;CANAL SAINT-DENIS;Canal Saint-Denis;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;603226.841;133146.25
48.7054039248, 2.19273488481;"{""type"": ""Point"", ""coordinates"": [2.192734884806757, 48.70540392478545]}";43232;LE GUICHET;LE GUICHET;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;589417.008;111656.983
48.7066109469, 2.4842451493;"{""type"": ""Point"", ""coordinates"": [2.484245149301459, 48.70661094690759]}";43226;YERRES;YERRES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;610872.0;111791.713
48.6067449489, 2.30205969158;"{""type"": ""Point"", ""coordinates"": [2.302059691582639, 48.60674494894811]}";43098;BRETIGNY;BRÉTIGNY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;597458.271;100676.354
48.5204035911, 2.25473970107;"{""type"": ""Point"", ""coordinates"": [2.254739701073405, 48.52040359106149]}";43149;LARDY;LARDY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;593958.132;91077.648
48.5142458762, 2.21551781058;"{""type"": ""Point"", ""coordinates"": [2.215517810582092, 48.51424587619093]}";47927;CHAMARANDE;CHAMARANDE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;591059.566;90396.801
48.8053776631, 2.48634975285;"{""type"": ""Point"", ""coordinates"": [2.48634975285474, 48.80537766307836]}";43234;LE PARC-DE-SAINT-MAUR;LE PARC DE ST-MAUR;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;611005.079;122774.953
48.8449011396, 2.5259225452;"{""type"": ""Point"", ""coordinates"": [2.525922545197541, 48.84490113960666]}";43101;BRY-SUR-MARNE;BRY-SUR-MARNE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;613900.778;127176.501
48.8020493803, 2.42648240848;"{""type"": ""Point"", ""coordinates"": [2.426482408484048, 48.80204938032392]}";43154;MAISONS-ALFORT-ALFORTVILLE;MAISONS-ALFORT ALFORTVILLE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;606608.091;122397.85
48.8272387727, 2.20072125663;"{""type"": ""Point"", ""coordinates"": [2.200721256627126, 48.827238772702486]}";47767;SEVRES-VILLE-D'AVRAY;SÈVRES VILLE-D'AVRAY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;590029.29;125203.998
48.9136368639, 2.25732601422;"{""type"": ""Point"", ""coordinates"": [2.257326014222187, 48.913636863896436]}";47969;LES VALLEES;LES VALLÉES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;594195.377;134805.566
48.9181138031, 2.36266559747;"{""type"": ""Point"", ""coordinates"": [2.36266559746599, 48.91811380305884]}";43145;LA PLAINE-STADE DE FRANCE;LA PLAINE-STADE DE FRANCE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;601915.861;135300.681
48.9323054161, 2.4756743722;"{""type"": ""Point"", ""coordinates"": [2.475674372198374, 48.932305416075096]}";46163;BLANC-MESNIL;BLANC-MESNIL;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;610194.96;136887.845
48.9734249081, 2.51436028553;"{""type"": ""Point"", ""coordinates"": [2.514360285525091, 48.97342490811458]}";47878;PARC DES EXPOSITIONS;PARC DES EXPOSITIONS;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;613018.529;141466.271
48.9441810651, 2.56644801561;"{""type"": ""Point"", ""coordinates"": [2.566448015605313, 48.94418106507053]}";46222;VERT-GALANT;VERT GALANT;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;616841.474;138224.656
48.8771578388, 2.55288164979;"{""type"": ""Point"", ""coordinates"": [2.552881649788553, 48.87715783880347]}";43127;CHENAY-GAGNY;LE CHÉNAY GAGNY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;615869.133;130768.758
48.9533964653, 2.30234042015;"{""type"": ""Point"", ""coordinates"": [2.302340420147465, 48.95339646527317]}";43077;EPINAY-SUR-SEINE;ÉPINAY-SUR-SEINE;RER;1;0;1;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;597496.645;139224.369
48.9056549558, 2.32240040314;"{""type"": ""Point"", ""coordinates"": [2.322400403143279, 48.9056549558266]}";43203;SAINT-OUEN;ST-OUEN;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;598964.701;133915.015
48.8400337892, 2.33709643086;"{""type"": ""Point"", ""coordinates"": [2.337096430857215, 48.8400337892167]}";44500;PORT ROYAL;PORT ROYAL;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;600042.0;126617.8
48.917567173, 2.35038953793;"{""type"": ""Point"", ""coordinates"": [2.350389537934669, 48.917567172987674]}";43204;STADE DE FRANCE-SAINT-DENIS;STADE DE FRANCE-ST-DENIS;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;601016.203;135239.657
48.8809135256, 2.35883323564;"{""type"": ""Point"", ""coordinates"": [2.358833235643492, 48.88091352564968]}";58572;MAGENTA;MAGENTA;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;601636.2;131163.9
49.1267809411, 2.50614369063;"{""type"": ""Point"", ""coordinates"": [2.506143690630787, 49.12678094108923]}";411418;LA BORNE BLANCHE;LA BORNE BLANCHE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;612378.724;158518.135
48.2935917686, 2.40113389457;"{""type"": ""Point"", ""coordinates"": [2.401133894574627, 48.29359176855678]}";411485;MALESHERBES;MALESHERBES;RER;1;0;1;0;0;0;0;RER_D;0;RER_D;0;0;0;0;SNCF;1;0;604794.433;65853.796
48.8413596382, 2.06132681294;"{""type"": ""Point"", ""coordinates"": [2.061326812936337, 48.84135963821712]}";43174;NOISY-LE-ROI;NOISY-LE-ROI;Train;1;1;0;0;0;0;0;TRAIN_L;TRAIN_L;0;0;0;0;0;SNCF;0;1;579800.647;126802.215
48.8809920799, 2.07917759066;"{""type"": ""Point"", ""coordinates"": [2.079177590662447, 48.88099207990592]}";43158;MAREIL-MARLY;MAREIL-MARLY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;581125.962;131204.697
48.8946076266, 2.06993796549;"{""type"": ""Point"", ""coordinates"": [2.069937965485195, 48.89460762661716]}";43199;SAINT-GERMAIN-BEL-AIR-FOURQUEUX;ST-GERMAIN BEL AIR FOURQUEUX;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;580453.687;132721.103
48.9307570033, 2.28417444828;"{""type"": ""Point"", ""coordinates"": [2.284174448283296, 48.93075700333628]}";42231;LES COURTILLES-ASNIERES-GENNEVILLIERS;Asnières Gennevilliers Les Courtilles;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M13;T1;0;0;RATP;1;1;596164.51;136707.614
48.6050762776, 1.6816457804;"{""type"": ""Point"", ""coordinates"": [1.681645780403713, 48.60507627758083]}";411511;EPERNON;EPERNON;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;551704.0;100700.3
48.5104473928, 1.55777636925;"{""type"": ""Point"", ""coordinates"": [1.557776369250225, 48.510447392846686]}";411498;JOUY;JOUY;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;542460.436;90264.837
48.4824105013, 1.52235765163;"{""type"": ""Point"", ""coordinates"": [1.522357651628501, 48.48241050129282]}";411504;LA VILLETTE-SAINT-PREST;LA VILLETTE-ST-PREST;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;539809.854;87174.891
49.0910096787, 1.47870360947;"{""type"": ""Point"", ""coordinates"": [1.478703609465158, 49.0910096786847]}";59038;VERNON;VERNON;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;537353.7;154883.6
48.4452537046, 1.77958370837;"{""type"": ""Point"", ""coordinates"": [1.779583708371134, 48.44525370458759]}";59049;AUNEAU;AUNEAU;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;558795.24;82869.881
48.1864372096, 1.38624502094;"{""type"": ""Point"", ""coordinates"": [1.38624502094351, 48.18643720958249]}";411446;BONNEVAL;BONNEVAL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;529332.614;54381.093
47.961118247, 3.51433646502;"{""type"": ""Point"", ""coordinates"": [3.514336465015477, 47.96111824702738]}";411479;LAROCHE-MIGENNES;LAROCHE MIGENNES;Train;1;1;0;0;0;0;0;GL;GL;0;0;0;0;0;SNCF;0;0;687977.872;29564.771
48.9960068278, 2.36868456283;"{""type"": ""Point"", ""coordinates"": [2.368684562829111, 48.99600682779639]}";43190;SARCELLES-SAINT-BRICE;SARCELLES ST-BRICE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;602353.323;143962.589
49.0794702322, 2.35083083084;"{""type"": ""Point"", ""coordinates"": [2.35083083084388, 49.07947023216907]}";47522;VILLAINES;VILLAINES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;601045.217;153243.38
49.0984002652, 2.36127055658;"{""type"": ""Point"", ""coordinates"": [2.361270556577048, 49.098400265181404]}";47524;BELLOY-SAINT-MARTIN;BELLOY ST-MARTIN;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;601807.14;155348.611
49.1360005646, 2.24267777678;"{""type"": ""Point"", ""coordinates"": [2.242677776778168, 49.13600056459098]}";47590;CHAMPAGNE-SUR-OISE;CHAMPAGNE-SUR-OISE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;593152.681;159533.82
48.8148843142, 2.24091929487;"{""type"": ""Point"", ""coordinates"": [2.240919294866535, 48.81488431421452]}";43162;MEUDON;MEUDON;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;592978.89;123825.631
48.7802372971, 2.28143059544;"{""type"": ""Point"", ""coordinates"": [2.281430595437461, 48.78023729710838]}";43186;ROBINSON;ROBINSON;RER;1;0;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;RATP;1;1;595951.147;119969.869
48.798892501, 2.32813692305;"{""type"": ""Point"", ""coordinates"": [2.328136923053167, 48.798892500980024]}";43067;ARCUEIL-CACHAN;ARCUEIL CACHAN;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;599383.82;122042.889
48.8618222719, 2.34701268861;"{""type"": ""Point"", ""coordinates"": [2.347012688612925, 48.86182227190628]}";45102;CHATELET-LES HALLES;CHÂTELET-LES HALLES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;1;1;600769.547;129040.749
48.8882201628, 2.31373245152;"{""type"": ""Point"", ""coordinates"": [2.313732451520271, 48.88822016276462]}";45493;PONT-CARDINET;PONT CARDINET;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;598328.7;131976.41
48.8850284222, 2.29736230072;"{""type"": ""Point"", ""coordinates"": [2.297362300724286, 48.885028422180405]}";44313;PEREIRE-LEVALLOIS;PEREIRE-LEVALLOIS;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;597128.082;131621.979
48.8441393499, 2.37325997807;"{""type"": ""Point"", ""coordinates"": [2.373259978073185, 48.844139349860164]}";43153;GARE DE LYON;GARE DE LYON;Train / RER / Metro;1;0;1;1;0;0;0;TRAIN_R;TRAIN_R;0;0;0;0;0;RATP/SNCF;1;1;602696.242;127075.001
48.0070317015, 2.74303831268;"{""type"": ""Point"", ""coordinates"": [2.743038312684583, 48.007031701468264]}";411482;MONTARGIS;MONTARGIS;Train;1;1;0;0;0;0;0;TRAIN_R;TRAIN_R;0;0;0;0;0;SNCF;0;0;630338.389;34065.306
49.2639441445, 2.46891411535;"{""type"": ""Point"", ""coordinates"": [2.468914115351039, 49.26394414450533]}";411440;CREIL;CREIL;Train;1;1;0;0;0;0;0;TRAIN_H / RER_D;TRAIN_H;RER_D;0;0;0;0;SNCF;0;0;609635.05;173765.492
49.2208070506, 1.90529906189;"{""type"": ""Point"", ""coordinates"": [1.905299061887723, 49.22080705063383]}";411342;LIANCOURT-SAINT-PIERRE;LIANCOURT ST-PIERRE;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;568590.054;169050.157
49.1428272743, 2.79455267597;"{""type"": ""Point"", ""coordinates"": [2.794552675969375, 49.142827274256064]}";411390;NANTEUIL-LE-HAUDOUIN;NANTEUIL LE HAUDOUIN;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;633415.336;160390.094
48.9357480424, 2.33910838701;"{""type"": ""Point"", ""coordinates"": [2.33910838701479, 48.93574804243639]}";46331;L ILE-SAINT-DENIS;L'île-Saint-Denis;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;600189.381;137261.288
48.935605709, 2.33433291352;"{""type"": ""Point"", ""coordinates"": [2.334332913515303, 48.93560570901965]}";46332;MAIRIE DE VILLENEUVE-LA-GARENNE;Mairie de Villeneuve-la-Garenne;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;599839.527;137245.459
48.9349758267, 2.32679331173;"{""type"": ""Point"", ""coordinates"": [2.326793311725483, 48.93497582668041]}";47355;LA NOUE;La Noue;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;599287.161;137175.46
48.9555184945, 2.30810063211;"{""type"": ""Point"", ""coordinates"": [2.308100632114236, 48.95551849451036]}";59249;GILBERT BONNEMAISON;Gilbert Bonnemaison;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;597918.58;139460.164
48.9458179442, 2.34719237598;"{""type"": ""Point"", ""coordinates"": [2.347192375982734, 48.94581794421576]}";59326;DELAUNAY-BELLEVILLE;Delaunay-Belleville;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;600781.465;138381.117
48.7942021479, 2.27221011627;"{""type"": ""Point"", ""coordinates"": [2.272210116270144, 48.794202147889294]}";42850;DIVISION LECLERC;Division Leclerc;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;595274.868;121523.31
48.784816365, 2.22011630798;"{""type"": ""Point"", ""coordinates"": [2.220116307982779, 48.78481636502842]}";59053;VELIZY 2;Vélizy 2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;591445.97;120484.216
48.7819590906, 2.18040064739;"{""type"": ""Point"", ""coordinates"": [2.18040064739019, 48.78195909058333]}";43501;L'ONDE;L'Onde;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;588526.882;120171.78
48.9140476809, 2.229571613;"{""type"": ""Point"", ""coordinates"": [2.229571612997276, 48.9140476808685]}";58494;VICTOR BASCH;Victor Basch;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;592161.241;134853.766
48.8984911018, 2.36365136177;"{""type"": ""Point"", ""coordinates"": [2.363651361773301, 48.898491101768364]}";45538;COLETTE BESSON;Colette Besson;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;601988.877;133118.654
48.5655938619, 2.29092446986;"{""type"": ""Point"", ""coordinates"": [2.290924469857174, 48.565593861930374]}";43159;MAROLLES-EN-HUREPOIX;MAROLLES-EN-HUREPOIX;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;596634.298;96100.681
48.4369239376, 2.15953058757;"{""type"": ""Point"", ""coordinates"": [2.159530587565154, 48.436923937640294]}";43080;ETAMPES;ÉTAMPES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;586902.861;81806.503
48.7521857217, 2.50455983697;"{""type"": ""Point"", ""coordinates"": [2.504559836974248, 48.75218572168248]}";43094;BOISSY-SAINT-LEGER;BOISSY-ST-LÉGER;RER;1;0;1;0;0;0;0;RER_A;0;RER_A;0;0;0;0;RATP;1;1;612355.839;116862.799
48.8393419419, 2.49418805532;"{""type"": ""Point"", ""coordinates"": [2.494188055319933, 48.83934194187824]}";46552;NOGENT-LE-PERREUX;NOGENT LE PERREUX;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;611572.942;126552.964
48.853485713, 2.51382529103;"{""type"": ""Point"", ""coordinates"": [2.513825291026663, 48.853485712976834]}";43172;NEUILLY-PLAISANCE;NEUILLY PLAISANCE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;613010.67;128128.951
48.7825054355, 2.4095416551;"{""type"": ""Point"", ""coordinates"": [2.409541655099439, 48.7825054354935]}";43227;LES ARDOINES;LES ARDOINES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;605365.759;120223.201
48.8981123054, 2.40036170181;"{""type"": ""Point"", ""coordinates"": [2.400361701805578, 48.89811230537429]}";43176;PANTIN;PANTIN;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;604680.345;133078.159
48.8461029486, 2.21762108089;"{""type"": ""Point"", ""coordinates"": [2.217621080890435, 48.84610294864101]}";43196;SAINT-CLOUD;ST-CLOUD;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;591273.4;127299.6
48.8302584573, 2.37631072139;"{""type"": ""Point"", ""coordinates"": [2.376310721393016, 48.83025845726653]}";45301;BIBLIOTHEQUE FRANCOIS MITTERRAND;BIBLIOTHÈQUE FRANCOIS MITTERRAND;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;602920.958;125531.549
48.8951258913, 2.19536398691;"{""type"": ""Point"", ""coordinates"": [2.195363986912902, 48.89512589133458]}";43171;NANTERRE-VILLE;NANTERRE VILLE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;589650.136;132753.789
48.8921870764, 2.2370180564;"{""type"": ""Point"", ""coordinates"": [2.237018056395014, 48.8921870764495]}";43536;LA DEFENSE-GRANDE ARCHE;LA DEFENSE GRANDE ARCHE;Train / RER / Metro / Tramway;1;1;1;1;1;0;0;TRAIN_U;TRAIN_U;0;M1;T2;0;0;RATP/SNCF;1;1;592703.786;132422.107
48.9142464743, 2.27159875039;"{""type"": ""Point"", ""coordinates"": [2.271598750389755, 48.91424647429558]}";51238;BOIS-COLOMBES;BOIS COLOMBES;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;595241.526;134872.353
48.9243538787, 2.38638828562;"{""type"": ""Point"", ""coordinates"": [2.386388285616731, 48.92435387873374]}";43140;LA COURNEUVE-AUBERVILLIERS;LA COURNEUVE AUBERVILLIERS;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;603653.957;135995.457
48.9627095151, 2.51264462644;"{""type"": ""Point"", ""coordinates"": [2.512644626437091, 48.96270951509333]}";58793;VILLEPINTE;VILLEPINTE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;612895.713;140274.427
49.0097564521, 2.56123269523;"{""type"": ""Point"", ""coordinates"": [2.561232695225106, 49.00975645213836]}";43240;AEROPORT CHARLES DE GAULLE 1;AÉROPORT CHARLES DE GAULLE 1;RER / Navette;1;0;1;0;0;1;1;0;0;0;0;0;0;0;SNCF;0;1;616437.763;145515.469
48.9362801847, 2.53471497339;"{""type"": ""Point"", ""coordinates"": [2.534714973385595, 48.93628018474721]}";43194;SEVRAN-LIVRY;SEVRAN LIVRY;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;614519.418;137339.494
48.8232666341, 2.54267979265;"{""type"": ""Point"", ""coordinates"": [2.54267979265394, 48.82326663411886]}";43223;VILLIERS-SUR-MARNE-PLESSIS-TREVISE;VILLIERS-SUR-MARNE LE PLESSIS-TRÉVISE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;615137.231;124773.965
48.8231518567, 2.5798372539;"{""type"": ""Point"", ""coordinates"": [2.579837253904432, 48.823151856733645]}";58288;LES YVRIS-NOISY-LE-GRAND;LES YVRIS NOISY-LE-GRAND;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;617865.594;124769.325
48.8408434319, 2.5477751893;"{""type"": ""Point"", ""coordinates"": [2.547775189299494, 48.84084343185482]}";43173;NOISY-LE-GRAND-MONT D'EST;NOISY-LE-GRAND MONT D'EST;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;615505.895;126729.539
48.8428848408, 2.58008591742;"{""type"": ""Point"", ""coordinates"": [2.580085917424377, 48.84288484084273]}";58937;NOISY-CHAMPS;NOISY CHAMPS;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;617876.769;126963.687
48.7301168278, 2.44613582961;"{""type"": ""Point"", ""coordinates"": [2.446135829613115, 48.73011682781636]}";45067;VILLENEUVE-SAINT-GEORGES;VILLENEUVE-ST-GEORGES;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;608063.405;114400.799
48.7452308149, 2.43834424057;"{""type"": ""Point"", ""coordinates"": [2.438344240571948, 48.745230814917555]}";46304;VILLENEUVE-TRIAGE;VILLENEUVE TRIAGE;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;607487.957;116080.685
48.7255353058, 2.41956502574;"{""type"": ""Point"", ""coordinates"": [2.419565025737393, 48.725535305767195]}";46387;ABLON;ABLON;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;606109.309;113888.827
